[2025-07-18T20:50:05.189+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: restaurant_pipeline.stream_to_bronze scheduled__2025-07-18T20:48:00+00:00 [queued]>
[2025-07-18T20:50:05.194+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: restaurant_pipeline.stream_to_bronze scheduled__2025-07-18T20:48:00+00:00 [queued]>
[2025-07-18T20:50:05.194+0000] {taskinstance.py:1361} INFO - Starting attempt 1 of 1
[2025-07-18T20:50:05.201+0000] {taskinstance.py:1382} INFO - Executing <Task(BashOperator): stream_to_bronze> on 2025-07-18 20:48:00+00:00
[2025-07-18T20:50:05.203+0000] {standard_task_runner.py:57} INFO - Started process 6547 to run task
[2025-07-18T20:50:05.206+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'restaurant_pipeline', 'stream_to_bronze', 'scheduled__2025-07-18T20:48:00+00:00', '--job-id', '657', '--raw', '--subdir', 'DAGS_FOLDER/restaurant_pipeline.py', '--cfg-path', '/tmp/tmp610ywcaz']
[2025-07-18T20:50:05.207+0000] {standard_task_runner.py:85} INFO - Job 657: Subtask stream_to_bronze
[2025-07-18T20:50:05.234+0000] {task_command.py:416} INFO - Running <TaskInstance: restaurant_pipeline.stream_to_bronze scheduled__2025-07-18T20:48:00+00:00 [running]> on host 9bcfb43e0ab7
[2025-07-18T20:50:05.278+0000] {taskinstance.py:1662} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='moran' AIRFLOW_CTX_DAG_ID='restaurant_pipeline' AIRFLOW_CTX_TASK_ID='stream_to_bronze' AIRFLOW_CTX_EXECUTION_DATE='2025-07-18T20:48:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-07-18T20:48:00+00:00'
[2025-07-18T20:50:05.279+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2025-07-18T20:50:05.279+0000] {subprocess.py:75} INFO - Running command: ['/bin/bash', '-c', "docker exec -e AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-07-18T20:48:00+00:00' spark-iceberg spark-submit /home/iceberg/spark/stream_to_bronze.py"]
[2025-07-18T20:50:05.284+0000] {subprocess.py:86} INFO - Output:
[2025-07-18T20:50:06.989+0000] {subprocess.py:93} INFO - 25/07/18 20:50:06 INFO SparkContext: Running Spark version 3.5.6
[2025-07-18T20:50:06.990+0000] {subprocess.py:93} INFO - 25/07/18 20:50:06 INFO SparkContext: OS info Linux, 6.10.14-linuxkit, aarch64
[2025-07-18T20:50:06.991+0000] {subprocess.py:93} INFO - 25/07/18 20:50:06 INFO SparkContext: Java version 17.0.15
[2025-07-18T20:50:07.007+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO ResourceUtils: ==============================================================
[2025-07-18T20:50:07.008+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO ResourceUtils: No custom resources configured for spark.driver.
[2025-07-18T20:50:07.008+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO ResourceUtils: ==============================================================
[2025-07-18T20:50:07.008+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO SparkContext: Submitted application: StreamToBronze
[2025-07-18T20:50:07.015+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO ResourceProfile: Default ResourceProfile created, executor resources: Map(cores -> name: cores, amount: 1, script: , vendor: , memory -> name: memory, amount: 1024, script: , vendor: , offHeap -> name: offHeap, amount: 0, script: , vendor: ), task resources: Map(cpus -> name: cpus, amount: 1.0)
[2025-07-18T20:50:07.019+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO ResourceProfile: Limiting resource is cpu
[2025-07-18T20:50:07.019+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO ResourceProfileManager: Added ResourceProfile id: 0
[2025-07-18T20:50:07.042+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO SecurityManager: Changing view acls to: root,spark
[2025-07-18T20:50:07.042+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO SecurityManager: Changing modify acls to: root,spark
[2025-07-18T20:50:07.042+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO SecurityManager: Changing view acls groups to:
[2025-07-18T20:50:07.042+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO SecurityManager: Changing modify acls groups to:
[2025-07-18T20:50:07.043+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO SecurityManager: SecurityManager: authentication disabled; ui acls disabled; users with view permissions: root, spark; groups with view permissions: EMPTY; users with modify permissions: root, spark; groups with modify permissions: EMPTY
[2025-07-18T20:50:07.070+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 WARN NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
[2025-07-18T20:50:07.191+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO Utils: Successfully started service 'sparkDriver' on port 38447.
[2025-07-18T20:50:07.204+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO SparkEnv: Registering MapOutputTracker
[2025-07-18T20:50:07.222+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO SparkEnv: Registering BlockManagerMaster
[2025-07-18T20:50:07.234+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO BlockManagerMasterEndpoint: Using org.apache.spark.storage.DefaultTopologyMapper for getting topology information
[2025-07-18T20:50:07.234+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO BlockManagerMasterEndpoint: BlockManagerMasterEndpoint up
[2025-07-18T20:50:07.236+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO SparkEnv: Registering BlockManagerMasterHeartbeat
[2025-07-18T20:50:07.248+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO DiskBlockManager: Created local directory at /tmp/blockmgr-19237dd6-09f4-4778-9afd-74fae4d56d31
[2025-07-18T20:50:07.254+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO MemoryStore: MemoryStore started with capacity 434.4 MiB
[2025-07-18T20:50:07.261+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO SparkEnv: Registering OutputCommitCoordinator
[2025-07-18T20:50:07.318+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO JettyUtils: Start Jetty 0.0.0.0:4040 for SparkUI
[2025-07-18T20:50:07.349+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO Utils: Successfully started service 'SparkUI' on port 4040.
[2025-07-18T20:50:07.400+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO Executor: Starting executor ID driver on host 77cb57a6bd53
[2025-07-18T20:50:07.400+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO Executor: OS info Linux, 6.10.14-linuxkit, aarch64
[2025-07-18T20:50:07.400+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO Executor: Java version 17.0.15
[2025-07-18T20:50:07.404+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO Executor: Starting executor with user classpath (userClassPathFirst = false): ''
[2025-07-18T20:50:07.404+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO Executor: Created or updated repl class loader org.apache.spark.util.MutableURLClassLoader@5be7e00d for default.
[2025-07-18T20:50:07.420+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO Utils: Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 40925.
[2025-07-18T20:50:07.421+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO NettyBlockTransferService: Server created on 77cb57a6bd53:40925
[2025-07-18T20:50:07.421+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO BlockManager: Using org.apache.spark.storage.RandomBlockReplicationPolicy for block replication policy
[2025-07-18T20:50:07.423+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO BlockManagerMaster: Registering BlockManager BlockManagerId(driver, 77cb57a6bd53, 40925, None)
[2025-07-18T20:50:07.425+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO BlockManagerMasterEndpoint: Registering block manager 77cb57a6bd53:40925 with 434.4 MiB RAM, BlockManagerId(driver, 77cb57a6bd53, 40925, None)
[2025-07-18T20:50:07.426+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO BlockManagerMaster: Registered BlockManager BlockManagerId(driver, 77cb57a6bd53, 40925, None)
[2025-07-18T20:50:07.426+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO BlockManager: Initialized BlockManager: BlockManagerId(driver, 77cb57a6bd53, 40925, None)
[2025-07-18T20:50:07.636+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO SharedState: Setting hive.metastore.warehouse.dir ('null') to the value of spark.sql.warehouse.dir.
[2025-07-18T20:50:07.638+0000] {subprocess.py:93} INFO - 25/07/18 20:50:07 INFO SharedState: Warehouse path is 'file:/app/spark-warehouse'.
[2025-07-18T20:50:08.646+0000] {subprocess.py:93} INFO - 25/07/18 20:50:08 WARN MetricsConfig: Cannot locate configuration: tried hadoop-metrics2-s3a-file-system.properties,hadoop-metrics2.properties
[2025-07-18T20:50:08.652+0000] {subprocess.py:93} INFO - 25/07/18 20:50:08 INFO MetricsSystemImpl: Scheduled Metric snapshot period at 10 second(s).
[2025-07-18T20:50:08.653+0000] {subprocess.py:93} INFO - 25/07/18 20:50:08 INFO MetricsSystemImpl: s3a-file-system metrics system started
[2025-07-18T20:50:09.349+0000] {subprocess.py:93} INFO - 25/07/18 20:50:09 INFO BaseMetastoreCatalog: Table loaded by catalog: my_catalog.bronze.Reservations_raw
[2025-07-18T20:50:09.370+0000] {subprocess.py:93} INFO - 25/07/18 20:50:09 INFO StateStoreCoordinatorRef: Registered StateStoreCoordinator endpoint
[2025-07-18T20:50:09.415+0000] {subprocess.py:93} INFO - 25/07/18 20:50:09 INFO ResolveWriteToStream: Checkpoint root /tmp/checkpoints/reservations/scheduled__2025-07-18T20:48:00+00:00 resolved to file:/tmp/checkpoints/reservations/scheduled__2025-07-18T20:48:00+00:00.
[2025-07-18T20:50:09.415+0000] {subprocess.py:93} INFO - 25/07/18 20:50:09 WARN ResolveWriteToStream: spark.sql.adaptive.enabled is not supported in streaming DataFrames/Datasets and will be disabled.
[2025-07-18T20:50:09.468+0000] {subprocess.py:93} INFO - 25/07/18 20:50:09 INFO CheckpointFileManager: Writing atomically to file:/tmp/checkpoints/reservations/scheduled__2025-07-18T20:48:00+00:00/metadata using temp file file:/tmp/checkpoints/reservations/scheduled__2025-07-18T20:48:00+00:00/.metadata.5b8f98b1-ddd1-4e45-89b8-ea5a691d7e57.tmp
[2025-07-18T20:50:09.527+0000] {subprocess.py:93} INFO - 25/07/18 20:50:09 INFO CheckpointFileManager: Renamed temp file file:/tmp/checkpoints/reservations/scheduled__2025-07-18T20:48:00+00:00/.metadata.5b8f98b1-ddd1-4e45-89b8-ea5a691d7e57.tmp to file:/tmp/checkpoints/reservations/scheduled__2025-07-18T20:48:00+00:00/metadata
[2025-07-18T20:50:09.554+0000] {subprocess.py:93} INFO - 25/07/18 20:50:09 INFO MicroBatchExecution: Starting [id = 12bafd33-a854-4fca-b8fe-3334adeedc81, runId = 8fabcd43-eb3a-495e-96ee-c376e7f1412f]. Use file:/tmp/checkpoints/reservations/scheduled__2025-07-18T20:48:00+00:00 to store the query checkpoint.
[2025-07-18T20:50:09.564+0000] {subprocess.py:93} INFO - 25/07/18 20:50:09 INFO MicroBatchExecution: Reading table [org.apache.spark.sql.kafka010.KafkaSourceProvider$KafkaTable@66c61657] from DataSourceV2 named 'kafka' [org.apache.spark.sql.kafka010.KafkaSourceProvider@447b74d3]
[2025-07-18T20:50:09.608+0000] {subprocess.py:93} INFO - 25/07/18 20:50:09 INFO OffsetSeqLog: BatchIds found from listing:
[2025-07-18T20:50:09.610+0000] {subprocess.py:93} INFO - 25/07/18 20:50:09 INFO OffsetSeqLog: BatchIds found from listing:
[2025-07-18T20:50:09.611+0000] {subprocess.py:93} INFO - 25/07/18 20:50:09 INFO MicroBatchExecution: Starting new streaming query.
[2025-07-18T20:50:09.612+0000] {subprocess.py:93} INFO - 25/07/18 20:50:09 INFO MicroBatchExecution: Stream started from {}
[2025-07-18T20:50:09.917+0000] {subprocess.py:93} INFO - 25/07/18 20:50:09 INFO AdminClientConfig: AdminClientConfig values:
[2025-07-18T20:50:09.919+0000] {subprocess.py:93} INFO - 	auto.include.jmx.reporter = true
[2025-07-18T20:50:10.040+0000] {subprocess.py:93} INFO - 25/07/18 20:50:10 INFO OutputCommitCoordinator$OutputCommitCoordinatorEndpoint: OutputCommitCoordinator stopped!
[2025-07-18T20:50:10.046+0000] {subprocess.py:93} INFO - 25/07/18 20:50:10 INFO SparkContext: Successfully stopped SparkContext
[2025-07-18T20:50:10.047+0000] {subprocess.py:93} INFO - 25/07/18 20:50:10 INFO ShutdownHookManager: Shutdown hook called
[2025-07-18T20:50:10.048+0000] {subprocess.py:93} INFO - 25/07/18 20:50:10 INFO ShutdownHookManager: Deleting directory /tmp/spark-acbee610-688d-46dd-8c9d-e219a18f858f
[2025-07-18T20:50:10.048+0000] {subprocess.py:93} INFO - 25/07/18 20:50:10 INFO ShutdownHookManager: Deleting directory /tmp/spark-75c9fbde-bc34-4889-ab02-3a3231671b7d
[2025-07-18T20:50:10.050+0000] {subprocess.py:93} INFO - 25/07/18 20:50:10 INFO ShutdownHookManager: Deleting directory /tmp/spark-75c9fbde-bc34-4889-ab02-3a3231671b7d/pyspark-2395a013-03c7-41c2-8b65-9b5894c8e9b8
[2025-07-18T20:50:10.053+0000] {subprocess.py:93} INFO - 25/07/18 20:50:10 INFO MetricsSystemImpl: Stopping s3a-file-system metrics system...
[2025-07-18T20:50:10.054+0000] {subprocess.py:93} INFO - 25/07/18 20:50:10 INFO MetricsSystemImpl: s3a-file-system metrics system stopped.
[2025-07-18T20:50:10.054+0000] {subprocess.py:93} INFO - 25/07/18 20:50:10 INFO MetricsSystemImpl: s3a-file-system metrics system shutdown complete.
[2025-07-18T20:50:10.092+0000] {subprocess.py:97} INFO - Command exited with return code 1
[2025-07-18T20:50:10.101+0000] {taskinstance.py:1937} ERROR - Task failed with exception
Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.8/site-packages/airflow/operators/bash.py", line 210, in execute
    raise AirflowException(
airflow.exceptions.AirflowException: Bash command failed. The command returned a non-zero exit code 1.
[2025-07-18T20:50:10.103+0000] {taskinstance.py:1400} INFO - Marking task as FAILED. dag_id=restaurant_pipeline, task_id=stream_to_bronze, execution_date=20250718T204800, start_date=20250718T205005, end_date=20250718T205010
[2025-07-18T20:50:10.114+0000] {standard_task_runner.py:104} ERROR - Failed to execute job 657 for task stream_to_bronze (Bash command failed. The command returned a non-zero exit code 1.; 6547)
[2025-07-18T20:50:10.146+0000] {local_task_job_runner.py:228} INFO - Task exited with return code 1
[2025-07-18T20:50:10.173+0000] {taskinstance.py:2778} INFO - 0 downstream tasks scheduled from follow-on schedule check
